Passenger 1 ID,Passenger 2 ID,Number of Flights Together
9766,10128,5
5008,5055,5
6093,8202,5
1940,6796,5
1639,1682,5
3635,3679,5
3603,3639,5
1673,9369,5
8128,9955,5
2062,5943,5
11563,13846,5
13943,13970,5
2868,3898,5
1662,3998,5
5420,5450,5
9472,10435,5
6703,6796,5
441,7872,5
8262,9699,5
11157,11198,5
912,988,5
4841,9822,5
9705,9760,5
5522,10726,5
6235,9410,5
3910,7643,5
3865,8590,5
833,884,5
11727,11766,5
2560,2576,5
3924,3955,5
1503,1506,5
1576,2554,5
8249,8254,5
5447,5544,5
10325,10358,5
2482,5668,5
9410,9874,5
829,2325,5
11086,11094,5
4580,4728,5
11011,11017,5
4121,4318,5
13265,13560,5
997,5720,5
6847,6853,5
6866,6869,5
6827,6884,5
6848,6870,5
2993,5706,5
6880,6898,5
935,2886,5
1569,4470,5
1613,6294,5
5736,5773,5
729,781,5
707,1044,5
751,793,5
750,759,5
731,768,5
703,716,5
747,751,5
1007,1035,5
966,7451,5
7533,7549,5
11074,11274,5
2221,7477,5
2611,2668,5
3718,7640,5
1913,3246,5
10407,10417,5
7014,7068,5
10401,10496,5
10439,10470,5
7023,9229,5
5081,8596,5
9353,9373,5
8189,8351,5
2379,6507,5
4264,4269,5
1218,3677,5
9620,11450,5
6148,11290,5
3907,6460,5
5953,9703,5
11610,11652,5
13623,13647,5
2485,4184,5
2323,2719,5
9944,9960,5
6783,9513,5
1300,4787,5
218,3195,5
3492,8818,5
10067,10205,5
5007,7661,5
1409,1445,5
1012,7484,5
10306,10740,5
4092,4376,5
2231,7671,5
64,1302,5
9179,13842,5
7784,7798,5
3439,4076,5
5665,11311,5
8818,8845,5
6084,9500,5
6441,10349,5
4249,9874,5
1041,1296,5
3090,10644,5
4249,4497,5
7343,7714,5
2759,5464,5
975,4044,5
2789,4052,5
3592,3595,5
2462,10181,5
848,10115,5
2781,4611,5
4614,4946,5
1598,4914,5
7229,7590,5
2001,2464,5
8908,8933,5
3654,3681,5
3624,3639,5
2108,8194,5
237,2108,5
1283,1762,5
4816,9493,5
1673,9493,5
2054,8684,5
13903,13946,5
3483,8588,5
9441,11954,5
4041,4056,5
5533,6827,5
4008,4027,5
4346,5460,5
3492,3940,5
11126,11430,5
11136,11323,5
8180,10467,5
9602,9649,5
9602,9642,5
1927,5734,5
4468,7820,5
1034,5800,5
2336,6560,5
1818,7560,5
3064,10716,5
10713,10780,5
9758,10541,5
11120,11180,5
11120,11183,5
3117,4363,5
2454,2909,5
11817,11855,5
2901,2977,5
4611,7242,5
165,4492,5
8968,8995,5
12204,12653,5
3992,7200,5
3065,13404,5
8358,8590,5
8358,11578,5
3865,12299,5
804,833,5
490,2563,5
3901,3941,5
2482,10325,5
4283,7810,5
2973,10325,5
1452,1774,5
5016,11194,5
8030,10955,5
11011,11014,5
6003,6097,5
3024,3930,5
226,276,5
212,2534,5
3120,6855,5
6829,6884,5
6829,6847,5
1904,9287,5
8579,8595,5
1173,3345,5
564,3357,5
1703,5219,5
4682,5456,5
4700,6010,5
5426,6080,5
2790,5755,5
1244,6100,5
5456,5777,5
12340,12352,5
324,1001,5
704,734,5
704,785,5
707,747,5
712,760,5
1023,1035,5
706,749,5
8398,10937,5
10432,11074,5
8871,11537,5
8317,8871,5
3874,6072,5
3874,8642,5
1666,3152,5
1456,1489,5
8025,12899,5
4034,6737,5
2601,3967,5
2211,2220,5
10407,10445,5
8036,8509,5
3519,8679,5
3025,3223,5
6459,13462,5
7327,7333,5
4285,4295,5
3677,8595,5
2151,2153,5
2161,2196,5
6752,6777,5
4459,13862,5
4814,5116,5
7904,7924,5
746,3402,5
739,3493,5
3174,3493,5
4082,6452,5
467,3975,5
2392,4105,5
356,7114,5
2112,6323,5
4957,13296,5
6067,7060,5
8057,11211,5
7555,11211,5
2964,13296,5
6591,9994,5
6067,7099,5
2747,7597,5
9031,9068,5
4171,5653,5
1762,7579,5
4593,5084,5
779,11562,5
2203,3549,5
8109,8120,5
11972,11987,5
3332,3380,5
1095,7001,5
2247,7001,5
407,5478,5
4066,5412,5
4388,5481,5
1696,4395,5
3558,10784,5
2146,9685,5
2072,2406,5
5096,8406,5
253,7526,5
374,399,5
202,2516,5
4671,4933,5
1381,5719,5
400,2108,5
5690,6800,5
2458,4713,5
4713,5943,5
8368,10015,5
6208,9385,5
9331,11280,5
2914,2937,5
3029,6777,5
4591,9761,5
1678,4453,5
525,585,5
4919,5074,5
3041,9703,5
4430,4552,5
1662,3937,5
4069,5422,5
7580,7951,5
7662,8289,5
2906,3278,5
5442,5482,5
9051,9096,5
3028,9066,5
3002,4202,5
174,4034,5
11130,11193,5
9977,10644,5
3919,3952,5
2851,11965,5
432,441,5
3554,10310,5
126,3678,5
978,1419,5
978,2639,5
6342,8767,5
8904,8963,5
10731,10788,5
4820,10762,5
10703,10712,5
4772,12088,5
804,859,5
275,601,5
8202,8246,5
2482,4552,5
5546,8363,5
1534,11886,5
1534,3451,5
2148,2185,5
3930,5731,5
1382,7346,5
9472,12189,5
276,3192,5
6064,6864,5
950,5954,5
5706,6855,5
4969,6878,5
3544,6874,5
4373,6832,5
3255,4765,5
4765,7676,5
7068,8024,5
6242,8089,5
5426,6052,5
8037,8402,5
15122,15158,5
5738,5772,5
13438,13440,5
729,739,5
1038,1045,5
1002,1057,5
724,726,5
309,362,5
385,392,5
747,799,5
747,768,5
5409,5420,5
9743,9779,5
1568,8642,5
5072,11214,5
4673,4984,5
2160,6576,5
712,724,5
655,3172,5
5958,7509,5
2229,2278,5
10079,10080,5
5589,5759,5
3926,8562,5
833,8385,5
10212,10238,5
4292,4295,5
4212,4258,5
11607,11695,5
446,3773,5
993,4331,5
913,928,5
356,387,5
1998,6940,5
2199,3188,5
1190,7403,5
6843,6899,5
3975,3979,5
2112,5007,5
4957,9974,5
1809,1876,5
628,9395,5
6036,6037,5
794,4109,5
4057,4329,5
2972,4022,5
7745,7798,5
5982,5997,5
854,8273,5
5643,6339,5
2758,3414,5
677,3101,5
8023,9145,5
6441,10313,5
2926,6052,5
2857,6052,5
4269,7098,5
7747,10267,5
5332,7727,5
8909,8961,5
915,4025,5
2759,4339,5
1484,5440,5
3846,11084,5
3611,5575,5
590,4756,5
638,682,5
4942,4957,5
1808,1853,5
1884,4682,5
6776,9620,5
2886,3590,5
6796,7866,5
2906,6796,5
6020,6084,5
264,11280,5
6937,7476,5
1762,5696,5
2458,5116,5
6111,8368,5
9331,10089,5
4675,8684,5
4496,11296,5
783,4496,5
4534,4850,5
2544,2560,5
300,9624,5
9602,9634,5
6707,6796,5
5411,8353,5
392,2090,5
1637,4202,5
1822,2841,5
132,3587,5
2868,4687,5
4090,4346,5
141,3603,5
9910,9970,5
8958,8960,5
8983,8993,5
10432,10837,5
947,1859,5
8255,8293,5
92,4552,5
1917,9874,5
6805,9410,5
10332,10358,5
2145,2187,5
11048,11090,5
8132,12586,5
6866,6893,5
2734,4481,5
6126,6560,5
11599,12255,5
10350,10548,5
5490,8402,5
1613,6418,5
5766,8485,5
5703,5800,5
324,378,5
328,1095,5
785,797,5
733,747,5
740,781,5
703,759,5
747,752,5
4988,5420,5
7796,8724,5
5470,7499,5
362,1056,5
2758,2759,5
1084,2678,5
2378,3545,5
4255,5404,5
798,14039,5
14771,14777,5
2123,8519,5
3090,5533,5
5867,12173,5
843,1013,5
1189,6084,5
2702,12428,5
2485,5539,5
5278,11513,5
5487,6460,5
9856,13620,5
9994,10053,5
3593,3598,5
4459,13244,5
940,4398,5
2274,11198,5
8664,13644,5
1472,3260,5
7643,7667,5
7246,7754,5
9926,9999,5
3883,10554,5
638,7903,5
2244,6452,5
292,1752,5
2212,2334,5
923,2212,5
9994,11572,5
6857,7661,5
7114,13221,5
6591,11587,5
7110,7575,5
1169,3124,5
3077,6036,5
8128,8180,5
340,4171,5
5963,5972,5
7131,9602,5
4860,9618,5
4019,4061,5
14059,14071,5
10371,10377,5
6052,6813,5
10315,10371,5
1296,7076,5
1413,6180,5
863,1378,5
4502,11745,5
915,5499,5
407,4083,5
1666,4388,5
1666,5471,5
975,4083,5
4044,5419,5
1484,4373,5
2789,4025,5
4316,5468,5
343,2156,5
4637,9300,5
2288,3668,5
1240,1652,5
4611,4700,5
1801,2729,5
7605,8068,5
6165,10206,5
4689,5696,5
4816,6208,5
4827,9395,5
7950,11225,5
1860,7881,5
5748,10328,5
628,8653,5
8642,13839,5
5319,13943,5
2701,9063,5
3898,4035,5
138,13221,5
9821,9891,5
7349,7507,5
8004,11275,5
896,10449,5
1572,4552,5
9618,9624,5
3178,8706,5
3278,5509,5
10564,10569,5
1020,5403,5
1042,5740,5
2378,4253,5
9712,12100,5
1472,2502,5
7209,10756,5
877,896,5
211,2573,5
2568,2697,5
2674,3924,5
3286,8363,5
2973,8906,5
4441,10377,5
2116,2148,5
2204,6882,5
226,274,5
2759,5706,5
5440,6827,5
5966,6847,5
6844,6855,5
438,5771,5
239,592,5
2411,4823,5
3545,5530,5
10434,10458,5
1613,8402,5
5911,8411,5
378,7540,5
7558,8450,5
4711,11416,5
3615,3672,5
1263,3595,5
309,355,5
354,1053,5
701,729,5
706,707,5
1044,1095,5
308,324,5
5408,5496,5
4916,4988,5
11274,12052,5
5072,8642,5
5451,5463,5
8642,12298,5
1252,2672,5
4854,5998,5
545,569,5
3247,7376,5
4332,4336,5
2242,2248,5
2235,2261,5
258,7747,5
1247,9623,5
12182,12188,5
9725,11221,5
3963,9389,5
5162,7910,5
1779,2035,5
2035,5480,5
2102,2112,5
6626,9505,5
11326,12497,5
1973,1974,5
9725,13105,5
5377,6554,5
1310,1371,5
7814,7835,5
1263,7336,5
2869,9712,5
3167,3182,5
221,246,5
286,2186,5
10753,10774,5
8121,8149,5
183,5111,5
6733,8660,5
4148,4177,5
7180,7550,5
10740,11896,5
3645,3943,5
9188,10596,5
3301,3332,5
3317,3349,5
3329,3399,5
6322,8084,5
9333,9388,5
6256,9111,5
6707,7220,5
241,10058,5
3367,8299,5
6080,10394,5
57,3465,5
5332,7209,5
4399,5464,5
4395,5491,5
4083,5458,5
4364,5404,5
2425,3512,5
3294,5175,5
4085,5356,5
4217,5370,5
590,5238,5
5982,8679,5
1356,2644,5
12856,12880,5
2755,7696,5
4272,10512,5
338,374,5
401,431,5
1819,5042,5
625,5505,5
1208,6786,5
4580,7098,5
3603,3620,5
4484,8323,5
9369,11280,5
1164,2718,5
5311,5393,5
6668,9014,5
4430,5422,5
719,3385,5
9738,12335,5
4329,9601,5
9634,9640,5
9611,9618,5
9611,9660,5
288,5055,5
6731,8132,5
3590,4468,5
382,2012,5
174,1849,5
1637,4451,5
2415,3829,5
1343,3180,5
2868,2922,5
2927,7624,5
13232,13238,5
933,4060,5
2625,10357,5
3589,8589,5
4075,4336,5
186,7789,5
4092,8979,5
10703,10791,5
331,2699,5
2510,2586,5
2655,2681,5
8202,8213,5
8235,8277,5
5795,7662,5
1613,5423,5
2110,2119,5
4597,11030,5
4278,7853,5
3416,6827,5
2717,10219,5
2926,7643,5
456,4070,5
456,1753,5
8036,10812,5
2528,2547,5
4316,5706,5
6825,6847,5
4969,6832,5
6338,6396,5
848,6590,5
2411,6053,5
3477,5766,5
1053,6020,5
1053,5911,5
6020,8485,5
5590,5766,5
15126,15186,5
3612,3677,5
3634,3677,5
3637,3691,5
729,786,5
328,1023,5
778,791,5
721,759,5
734,737,5
734,774,5
1007,1029,5
1984,2074,5
2574,6146,5
721,760,5
759,3411,5
3753,6059,5
848,10306,5
3247,8400,5
860,8400,5
14701,14750,5
10471,10473,5
10407,10452,5
258,745,5
1769,9271,5
5081,9068,5
3608,6474,5
5446,6481,5
3921,10112,5
9992,11284,5
11680,11690,5
5928,5941,5
1293,3544,5
1399,9683,5
1030,11450,5
5997,6906,5
362,3470,5
4136,7544,5
2754,4190,5
905,1288,5
1367,1371,5
2231,6740,5
3650,7379,5
9918,9928,5
3188,3195,5
1151,2713,5
7661,13284,5
7555,13284,5
5754,7099,5
6591,13296,5
3688,5800,5
1341,3665,5
4084,4329,5
1082,4071,5
4032,4057,5
510,528,5
5479,10576,5
3873,3892,5
1493,5867,5
11514,11566,5
4814,4849,5
337,2550,5
2018,4031,5
781,4193,5
4903,11896,5
1446,3907,5
8803,8887,5
9157,12163,5
10334,10356,5
736,8194,5
4364,5696,5
7747,10644,5
6113,10541,5
7347,13651,5
4066,5404,5
1484,5484,5
1818,4042,5
1464,5471,5
5055,8511,5
4637,10181,5
8961,11018,5
3510,3577,5
8590,10784,5
2811,5356,5
1586,3998,5
2528,6159,5
896,7616,5
1828,1865,5
1808,4700,5
2720,5683,5
5566,7872,5
1723,5632,5
6369,11910,5
4891,5603,5
11221,11225,5
3855,4550,5
4453,5957,5
5325,5490,5
4059,4063,5
1548,1617,5
2509,2596,5
4914,5455,5
3940,4523,5
9619,9677,5
1927,7998,5
95,3093,5
1646,2926,5
4502,7646,5
2350,9101,5
2334,2405,5
10712,10795,5
1202,7515,5
1253,5328,5
440,1014,5
1108,1826,5
2747,4441,5
2550,4283,5
3253,6580,5
3278,9098,5
2115,2155,5
2109,2134,5
8867,10048,5
6001,9152,5
7995,10762,5
419,1649,5
6869,6896,5
1884,6848,5
6814,6833,5
4674,5706,5
5788,6864,5
3544,6855,5
6844,6896,5
438,5966,5
438,5977,5
8149,8399,5
8149,8511,5
8579,9441,5
6126,6180,5
1173,3106,5
3255,4769,5
4726,7676,5
11322,12070,5
3687,3689,5
5819,8403,5
1424,6251,5
15186,15188,5
15126,15158,5
5737,5766,5
5722,5733,5
5724,5774,5
374,378,5
761,799,5
746,793,5
737,786,5
752,786,5
760,1045,5
719,747,5
4854,12005,5
4354,4386,5
2262,2271,5
10414,10430,5
10438,10451,5
4841,8348,5
4210,7834,5
9988,10179,5
524,6006,5
18,6526,5
940,1790,5
1734,4398,5
1370,2969,5
9513,9586,5
6805,7220,5
1977,2713,5
356,6857,5
8057,13284,5
8057,8552,5
8057,8810,5
4685,13571,5
203,3339,5
979,4040,5
2644,7151,5
3119,3279,5
3301,3329,5
1232,10227,5
7768,10313,5
258,1041,5
7162,10497,5
4293,4632,5
2604,7877,5
1466,13378,5
1371,4353,5
928,4339,5
2511,4066,5
2969,4059,5
4011,5499,5
4364,5466,5
9513,11965,5
3524,3529,5
486,8735,5
2429,3682,5
3600,3700,5
416,431,5
1208,5490,5
10722,10756,5
3165,3175,5
264,283,5
8091,11767,5
4875,7321,5
1860,8128,5
9493,10097,5
5653,6114,5
13903,13970,5
3029,9063,5
4852,5359,5
3925,4000,5
8050,8763,5
5850,7998,5
1646,5789,5
2776,5789,5
2857,7872,5
2857,7868,5
484,1715,5
7898,8262,5
2090,2336,5
9777,10548,5
4171,4483,5
352,2575,5
1191,8101,5
878,897,5
1511,2910,5
10704,10762,5
7862,7877,5
139,8674,5
4822,10991,5
843,865,5
2667,2697,5
7662,10358,5
4896,7505,5
8048,9441,5
1858,5094,5
1534,11853,5
3741,4441,5
3119,3161,5
9097,11049,5
3645,11522,5
811,3716,5
975,7832,5
456,7995,5
9171,12553,5
212,226,5
6017,6864,5
997,5798,5
6866,6880,5
6866,6889,5
1619,6008,5
5491,5761,5
6824,6827,5
6832,6833,5
3742,6322,5
7650,7676,5
3913,4724,5
6418,8403,5
8922,9501,5
2964,9062,5
15126,15135,5
5744,5789,5
5735,5782,5
716,747,5
703,746,5
4656,6092,5
355,1013,5
727,740,5
10378,11324,5
2750,3015,5
204,1074,5
870,8511,5
10418,10424,5
10440,10490,5
2201,8137,5
5643,9649,5
3875,11158,5
12535,12563,5
23,2310,5
1189,1782,5
3907,13295,5
2976,8163,5
9586,9742,5
4016,6626,5
18,7533,5
1323,1337,5
913,915,5
8946,8947,5
2292,7866,5
9517,9568,5
3611,5538,5
3193,3414,5
246,679,5
649,752,5
739,3476,5
7099,8552,5
2588,11572,5
5101,13163,5
8057,8733,5
1769,13249,5
2964,7060,5
2964,13561,5
9101,13249,5
5007,10067,5
2988,7180,5
7774,7779,5
4869,4884,5
4803,4872,5
4856,4874,5
5923,5953,5
5970,5984,5
1632,3275,5
3787,3791,5
859,9862,5
264,10130,5
435,11171,5
7832,9062,5
1232,7777,5
7346,8374,5
10325,10371,5
1490,4363,5
7747,9386,5
1666,4025,5
2941,5438,5
8040,11965,5
8765,11676,5
1264,1268,5
3572,4430,5
6163,6177,5
6111,6121,5
1767,5944,5
2382,4288,5
663,7820,5
663,5509,5
8978,8992,5
1860,6317,5
7983,8653,5
3974,6036,5
13552,13592,5
12526,12567,5
7349,9752,5
2868,4035,5
4502,5332,5
7877,8167,5
11407,11957,5
8004,8114,5
1598,2544,5
1662,4552,5
4554,5455,5
3991,5422,5
2910,7956,5
6633,8763,5
2951,3923,5
9640,9690,5
2251,6347,5
2090,7209,5
2945,5330,5
9757,10661,5
2868,5693,5
738,4687,5
2467,3635,5
130,2498,5
3102,3676,5
13839,13900,5
207,2935,5
739,7367,5
8961,8986,5
8025,11834,5
3880,13781,5
1300,2563,5
255,2567,5
681,3180,5
7243,9834,5
11870,12717,5
3108,3161,5
288,2145,5
2107,2111,5
2107,2182,5
8338,8384,5
2717,8892,5
378,750,5
6054,6097,5
5731,6003,5
276,10573,5
6017,6874,5
324,5966,5
1619,2734,5
6039,6825,5
6848,6889,5
5734,5966,5
5966,6469,5
4607,6884,5
4514,9770,5
1173,4981,5
2702,3106,5
3147,5812,5
1831,4765,5
1352,8539,5
5533,8290,5
3177,6447,5
3177,5989,5
15121,15188,5
2345,3640,5
173,2390,5
759,773,5
334,378,5
726,762,5
705,793,5
1021,1038,5
1021,1056,5
734,791,5
330,341,5
315,385,5
5408,5476,5
5402,5483,5
5409,5446,5
1984,2477,5
813,2973,5
4854,11274,5
734,795,5
2754,3046,5
1024,3921,5
759,3911,5
6899,11844,5
2247,2291,5
2229,2243,5
10461,10476,5
10445,10496,5
1418,7845,5
7306,8798,5
4749,9063,5
7693,11940,5
7193,8558,5
4021,7710,5
901,930,5
979,2972,5
13105,13160,5
1209,9586,5
4516,8951,5
724,3188,5
356,7060,5
5212,13561,5
6067,13249,5
9101,10205,5
1566,1585,5
2905,7141,5
4344,7110,5
6881,6882,5
8288,9066,5
6956,7406,5
11946,11964,5
7650,7904,5
7721,7790,5
2904,3645,5
5307,5396,5
3021,7162,5
1431,8544,5
6368,10025,5
5643,7726,5
368,469,5
8746,11208,5
6441,10322,5
2857,10313,5
9376,10616,5
7338,8355,5
311,13378,5
7076,8194,5
1064,4337,5
2201,10644,5
1371,5440,5
4009,5439,5
2511,5481,5
4388,5500,5
2941,5495,5
2941,5429,5
1337,4066,5
3550,3595,5
2425,3545,5
2700,7381,5
5463,8491,5
3361,8353,5
1240,10203,5
2437,10203,5
3600,4473,5
6111,6163,5
6740,6774,5
1828,2773,5
1598,1651,5
3503,5505,5
2262,6205,5
873,6032,5
218,9280,5
3654,3679,5
5653,10460,5
3599,11627,5
154,3039,5
6060,6093,5
2251,6061,5
3940,5422,5
4292,4551,5
6220,11879,5
6013,8004,5
2910,11353,5
7820,8158,5
484,2336,5
2090,2231,5
1715,3002,5
3755,4546,5
3744,3758,5
3979,4036,5
1440,1449,5
6256,7656,5
2501,5978,5
5866,6160,5
5630,5692,5
5198,8986,5
8273,9053,5
1113,7200,5
215,681,5
211,681,5
1506,1587,5
4556,5358,5
8355,8363,5
2747,8906,5
3253,8381,5
11001,11027,5
11027,11062,5
309,827,5
6812,6891,5
1329,8353,5
4810,9599,5
4070,12586,5
6827,6855,5
950,5798,5
6853,6885,5
6830,6870,5
4373,6872,5
4674,6874,5
4514,7822,5
4316,6854,5
5491,6889,5
2519,3883,5
5873,8251,5
687,7728,5
5596,8485,5
1053,5590,5
732,5490,5
2432,2440,5
5735,5795,5
374,1057,5
751,799,5
766,1057,5
355,376,5
1029,1044,5
11324,11376,5
204,2783,5
2752,3046,5
2400,2869,5
242,4667,5
3545,11808,5
4359,4376,5
10685,11034,5
6113,8006,5
3608,5058,5
6104,13549,5
5867,9937,5
1955,9988,5
2035,5278,5
8964,10523,5
2385,3147,5
210,5661,5
603,2717,5
3552,3582,5
12929,12938,5
13244,13432,5
6554,10871,5
3977,5836,5
933,1310,5
961,1394,5
3466,5518,5
2175,3421,5
292,2186,5
2220,4454,5
12401,12476,5
4319,6372,5
7902,9395,5
4221,5012,5
8013,8497,5
821,9931,5
4071,4329,5
4040,4057,5
2972,4071,5
8084,8572,5
5383,9618,5
8539,8541,5
2969,12355,5
7279,7291,5
8363,10353,5
7220,10397,5
6447,10397,5
6447,10371,5
5876,6813,5
10315,10353,5
10334,10384,5
10377,10397,5
10349,10356,5
3416,8006,5
9451,10266,5
1041,8266,5
10938,11084,5
3611,7834,5
3575,3597,5
6036,8922,5
486,2851,5
5732,10453,5
421,455,5
1044,6706,5
3528,10326,5
1548,1692,5
2272,3173,5
4665,4696,5
2886,5482,5
7327,10212,5
47,2062,5
3963,9369,5
8368,11280,5
8128,8653,5
3292,7606,5
8778,11911,5
4212,4903,5
5056,9282,5
5459,8444,5
1598,4945,5
1444,4552,5
3492,5434,5
3410,7956,5
13556,13562,5
13246,13285,5
3844,4329,5
9628,9665,5
5100,7608,5
525,4080,5
1413,8877,5
3367,3837,5
4927,5419,5
4235,9383,5
738,2868,5
9712,11267,5
5925,11267,5
3511,7886,5
5624,5676,5
5639,5684,5
5690,5696,5
1800,7539,5
6060,11513,5
11450,13753,5
628,12587,5
11753,11796,5
2545,2600,5
211,3123,5
369,1014,5
1437,1447,5
8048,9834,5
6171,10731,5
2173,2182,5
8519,10253,5
773,5124,5
1043,5145,5
8348,9653,5
3615,8348,5
4316,6872,5
324,438,5
6853,6878,5
6854,6878,5
6848,6898,5
6008,6844,5
6008,6017,5
6839,6858,5
3106,3115,5
10009,10478,5
2108,2411,5
18,2874,5
6418,8485,5
1053,2527,5
2886,8485,5
4191,8592,5
2432,2472,5
5719,5764,5
5735,5777,5
324,704,5
729,755,5
1045,1051,5
766,773,5
1021,1045,5
315,366,5
712,747,5
752,793,5
1031,1043,5
719,762,5
719,730,5
773,797,5
762,773,5
6072,6576,5
3932,3959,5
2139,2726,5
1709,14018,5
517,14022,5
6864,14060,5
2202,2238,5
10416,10418,5
10414,10452,5
10451,10470,5
4177,8546,5
3021,9068,5
1325,8137,5
6478,8171,5
5533,7600,5
4129,4136,5
3565,4460,5
590,1451,5
4283,4284,5
1955,11784,5
1337,3970,5
5162,7510,5
249,1544,5
9742,9798,5
7369,7396,5
1656,13541,5
8664,13657,5
2776,2939,5
951,961,5
1332,2712,5
405,5307,5
1482,1651,5
712,9994,5
1769,6323,5
1769,2112,5
5201,5212,5
7477,7486,5
794,7505,5
9395,10018,5
3077,8471,5
4531,4590,5
79,4670,5
1493,2323,5
1616,5797,5
3360,3399,5
5901,5919,5
9755,9775,5
6246,6591,5
6591,10227,5
1025,3193,5
2031,2325,5
4249,10313,5
6100,6707,5
3416,4632,5
7747,10616,5
167,8017,5
2939,4011,5
2939,5494,5
930,4388,5
4025,5440,5
4080,5458,5
1482,4364,5
4339,5431,5
4083,5438,5
5432,5451,5
1337,4011,5
2700,7790,5
1994,2288,5
744,782,5
1586,4430,5
4473,7616,5
202,6725,5
2233,3553,5
3794,5842,5
5672,9693,5
4249,7820,5
1940,2906,5
208,280,5
8966,8978,5
2489,4823,5
9385,11225,5
4737,6114,5
135,12746,5
3092,12747,5
3528,4610,5
9750,9997,5
606,7606,5
3041,3663,5
1548,4346,5
3963,6004,5
4552,4903,5
3492,4945,5
4069,4542,5
9619,9665,5
6548,6953,5
95,7868,5
1646,7820,5
382,497,5
2024,5503,5
3064,7209,5
3002,4451,5
174,7560,5
3703,3730,5
11119,11199,5
2295,3540,5
2255,3536,5
479,3880,5
7605,10357,5
11876,11878,5
3453,3801,5
2325,3675,5
2063,8745,5
11784,11797,5
2522,2576,5
2699,3913,5
2667,2681,5
1243,3104,5
3815,4556,5
3153,9466,5
1917,4772,5
3286,9466,5
4896,7890,5
5546,9410,5
7810,9500,5
2973,5668,5
618,620,5
2115,2169,5
3851,4121,5
435,10652,5
276,5910,5
11871,12516,5
611,3192,5
2294,5706,5
5706,6408,5
5977,6469,5
5443,6872,5
5443,6853,5
6844,6878,5
6844,6884,5
6541,8579,5
4514,10431,5
2734,5966,5
3147,4717,5
4220,4529,5
2443,9278,5
4395,5766,5
1613,6446,5
451,5819,5
348,1095,5
1265,1268,5
3551,4597,5
392,1053,5
778,792,5
726,766,5
766,786,5
734,768,5
764,786,5
762,795,5
1044,1073,5
5420,5483,5
1218,3531,5
3466,8252,5
45,351,5
5742,5942,5
14011,14091,5
2248,2299,5
1769,8584,5
5533,8562,5
4165,5058,5
11047,11307,5
391,11633,5
7068,11243,5
4606,9317,5
9381,9703,5
9742,9763,5
2254,4490,5
1335,8230,5
4016,13623,5
1938,1960,5
3593,3913,5
103,8320,5
2754,4322,5
905,1315,5
4850,6904,5
2292,10454,5
3465,5416,5
3421,3490,5
932,7187,5
2548,5007,5
11211,13561,5
7060,13564,5
5101,7194,5
6067,12323,5
5796,7823,5
8552,8660,5
9540,9974,5
6323,13571,5
3102,7406,5
6385,10227,5
5374,8830,5
2758,5671,5
12043,12552,5
311,1350,5
602,3957,5
5867,10568,5
9951,9958,5
5944,5972,5
3706,3794,5
894,3706,5
6865,10130,5
9862,11171,5
3043,4626,5
3180,3297,5
8746,14055,5
5876,10389,5
10346,10349,5
9874,10352,5
728,4269,5
1378,4584,5
2489,4584,5
479,1505,5
1475,9376,5
1850,13378,5
1666,5439,5
4012,5438,5
3524,3556,5
4827,7342,5
172,3512,5
4217,5048,5
3518,4113,5
9202,9268,5
714,754,5
4272,5955,5
1470,11807,5
8347,8839,5
10314,10747,5
4628,4674,5
1247,1599,5
622,9620,5
780,9015,5
1451,3078,5
3654,3698,5
3678,3681,5
1617,4675,5
8128,9389,5
4737,7902,5
5116,8653,5
12704,12746,5
6445,10962,5
3616,4496,5
1643,4945,5
147,3385,5
7611,13329,5
9640,9693,5
9628,9649,5
9624,9640,5
5734,6013,5
1646,7872,5
2841,9699,5
3618,8262,5
2090,9699,5
2012,7560,5
5611,9014,5
203,4715,5
10758,11965,5
5760,8621,5
2625,10376,5
11833,11898,5
5630,5696,5
8963,8993,5
8993,8995,5
5990,12697,5
866,873,5
853,888,5
3904,3906,5
2563,2570,5
610,3162,5
650,3162,5
1677,4556,5
2973,3153,5
3741,5668,5
6857,6890,5
688,7244,5
662,2130,5
7346,7740,5
5910,13462,5
10908,10945,5
3123,3192,5
6827,6866,5
6836,6866,5
6063,6869,5
6008,6047,5
6814,6896,5
4674,5761,5
4969,6817,5
3120,6017,5
6832,6844,5
1024,9770,5
2642,5342,5
546,594,5
1730,4769,5
2171,4735,5
859,3309,5
2243,4410,5
1789,5819,5
1053,8073,5
1268,6003,5
360,378,5
1045,1072,5
395,704,5
334,1095,5
1002,1031,5
771,793,5
1001,1007,5
5402,5420,5
2509,5420,5
9623,12144,5
2816,3152,5
1252,3971,5
4031,8105,5
1181,11513,5
10460,10493,5
3519,4846,5
2530,2728,5
2065,9522,5
9330,9386,5
8518,8563,5
9599,10858,5
2743,2912,5
2249,3260,5
1209,4359,5
1149,2184,5
3477,3490,5
679,2175,5
374,696,5
240,245,5
9974,13221,5
6293,6591,5
398,5737,5
814,3471,5
4552,4593,5
554,570,5
7745,7793,5
12473,13842,5
344,1350,5
5101,12298,5
5383,9602,5
7307,11544,5
2964,10022,5
10356,10397,5
281,10352,5
10325,10389,5
1296,10058,5
4293,8299,5
8596,9376,5
3117,9522,5
2201,10541,5
855,10644,5
3465,6352,5
9445,10631,5
2759,4012,5
1337,5494,5
6013,11965,5
7552,9300,5
6030,7667,5
844,6749,5
652,4248,5
582,2000,5
1966,4945,5
1692,3998,5
