Passenger 1 ID,Passenger 2 ID,Number of Flights Together
5464,5484,6
3361,10764,6
9063,9752,6
9828,11275,6
2581,4467,6
9660,9679,6
3330,8158,6
11156,11158,6
4641,8867,6
2125,10632,6
12841,13781,6
839,848,6
2550,5544,6
9834,9874,6
167,3093,6
4990,5440,6
3120,5964,6
3608,5260,6
3177,6294,6
4627,6020,6
5766,6876,6
5590,8403,6
12358,12371,6
366,701,6
2509,4696,6
4656,4696,6
4732,4745,6
2222,2279,6
258,8562,6
8519,9271,6
6777,10484,6
23,11243,6
4827,8563,6
3549,5251,6
915,1666,6
2926,6805,6
13218,13221,6
9369,10097,6
2684,10446,6
4171,7001,6
8368,11225,6
8017,10576,6
5431,5439,6
3802,3924,6
4208,5096,6
5005,5328,6
715,782,6
218,620,6
4816,5116,6
1860,6208,6
9359,11280,6
556,8165,6
1831,9828,6
5303,8566,6
6694,10145,6
2596,3184,6
7064,11360,6
9610,9677,6
3093,3418,6
441,3093,6
441,7605,6
4202,4820,6
174,2345,6
174,2841,6
4687,6575,6
1223,1228,6
684,3146,6
5423,8775,6
3356,9098,6
719,786,6
4990,6809,6
4412,6047,6
184,5706,6
4674,5440,6
4607,5481,6
3802,4815,6
1833,2702,6
8961,11353,6
374,771,6
328,374,6
764,771,6
2767,2793,6
733,792,6
2186,2197,6
3977,7321,6
3410,3477,6
1504,2569,6
585,1186,6
3527,5467,6
3963,8128,6
7774,7790,6
3569,3645,6
9704,9793,6
7579,8006,6
855,9376,6
5956,12233,6
4042,4309,6
2789,5419,6
126,141,6
5310,5885,6
2000,5093,6
4761,5746,6
7612,8146,6
9769,9791,6
6208,9359,6
4737,7950,6
6208,10095,6
9258,10806,6
2410,2462,6
625,8158,6
5330,9066,6
2024,3028,6
3298,11767,6
8037,8089,6
7209,8260,6
6902,8358,6
835,855,6
806,852,6
1503,2674,6
274,684,6
5668,10377,6
2068,5546,6
5423,8363,6
4412,6064,6
184,5744,6
184,5724,6
2294,6096,6
5332,5394,6
3615,4981,6
859,2171,6
6900,11066,6
4627,6242,6
739,1001,6
2435,2477,6
2511,10294,6
10415,10456,6
3837,8679,6
2969,4009,6
1666,2969,6
928,1666,6
226,1219,6
420,5690,6
7099,7661,6
5796,7393,6
1436,7433,6
318,12043,6
917,4832,6
3317,9919,6
5429,5439,6
5440,5464,6
5416,5491,6
1635,7820,6
1635,5584,6
4523,5422,6
1643,4346,6
1635,2868,6
11137,11198,6
5278,11767,6
739,1266,6
8936,8995,6
650,3146,6
195,2325,6
712,778,6
376,385,6
184,5761,6
1817,5993,6
4726,4769,6
2440,2457,6
5708,5718,6
759,761,6
701,709,6
1314,4017,6
1608,2780,6
11450,11686,6
6731,11472,6
5533,9522,6
7795,7797,6
10975,11917,6
1925,1928,6
2769,2988,6
1337,1482,6
4925,6456,6
5916,5947,6
8271,13276,6
1196,5920,6
5404,5412,6
4013,4399,6
5055,9513,6
2596,5422,6
3269,11418,6
3432,6987,6
4904,4946,6
4611,4656,6
9611,9628,6
5566,5584,6
901,7082,6
6208,10089,6
7902,7950,6
9359,10015,6
3435,6036,6
3589,10900,6
8887,9223,6
75,8644,6
441,8158,6
484,4774,6
525,10440,6
1505,8257,6
1419,9540,6
10744,10756,6
2231,2354,6
11853,11868,6
6560,9645,6
3065,8529,6
852,874,6
1269,1598,6
3931,3941,6
2544,6827,6
1035,1073,6
1753,8036,6
6854,6872,6
1378,2964,6
451,1613,6
5773,5800,6
368,771,6
771,1056,6
709,763,6
733,766,6
5643,8353,6
7724,11422,6
1218,10975,6
7508,8270,6
917,7680,6
5037,10318,6
1371,2789,6
4359,6783,6
2197,3188,6
5201,13564,6
3912,3957,6
8030,10767,6
978,8446,6
728,1041,6
4009,4316,6
4044,4395,6
2350,8556,6
187,5841,6
4647,5025,6
7605,7820,6
9127,10095,6
9421,10024,6
4675,4713,6
484,3187,6
2231,5330,6
1822,2231,6
2033,9026,6
6160,6416,6
419,7242,6
7788,7789,6
601,684,6
314,1247,6
3046,3077,6
378,382,6
5731,5767,6
6854,6870,6
3576,6096,6
771,797,6
730,733,6
730,772,6
1029,1045,6
494,2645,6
3411,3479,6
3078,3223,6
13637,13693,6
1573,10179,6
2717,5451,6
926,12497,6
649,3155,6
682,4512,6
10067,13249,6
3937,4593,6
83,1747,6
269,9383,6
1343,8511,6
5458,5471,6
5412,5436,6
4025,5498,6
1335,7810,6
1769,2516,6
1617,4523,6
3679,3681,6
4713,8368,6
10024,11225,6
12746,12747,6
3295,3385,6
2596,4552,6
2403,3670,6
3028,8729,6
191,9700,6
917,8212,6
5668,5676,6
2231,2345,6
6060,7200,6
2124,2173,6
11027,11074,6
1826,2844,6
1021,1073,6
4972,6001,6
4674,6075,6
959,1817,6
6870,6889,6
1865,6039,6
942,8595,6
4765,4769,6
4009,6088,6
5590,5911,6
5727,5773,6
1023,1029,6
1325,1340,6
813,3242,6
5459,5476,6
3529,5958,6
2150,8105,6
14044,14092,6
2255,2284,6
11067,11221,6
10069,10238,6
4237,4282,6
6084,6261,6
5021,8030,6
2588,7721,6
5796,10244,6
10612,10613,6
340,7068,6
5976,5996,6
6689,7240,6
4363,6827,6
2174,2532,6
4632,7162,6
1521,6080,6
6447,10616,6
2867,5423,6
8501,8579,6
1635,8209,6
3624,3648,6
1871,4636,6
9258,9267,6
2460,2500,6
3330,7602,6
2231,5503,6
61,3028,6
912,941,6
9822,9859,6
334,6160,6
1177,1782,6
1108,5356,6
3153,6805,6
8048,9069,6
888,4580,6
5440,6017,6
5491,6069,6
751,797,6
739,762,6
733,761,6
706,751,6
1976,2074,6
14087,14094,6
1229,12563,6
1955,10179,6
233,8042,6
5012,13244,6
915,2789,6
7194,13571,6
6501,6556,6
1221,1570,6
7347,7877,6
4009,4373,6
4013,4364,6
53,2288,6
11874,11880,6
993,3528,6
1089,5683,6
901,3503,6
6745,7602,6
1365,5934,6
9624,9686,6
2422,2431,6
993,2457,6
625,7602,6
484,8729,6
4671,5419,6
126,920,6
802,823,6
4552,8158,6
1884,5440,6
5500,6017,6
6832,6853,6
1904,3612,6
75,3551,6
328,1031,6
771,791,6
1573,6136,6
11940,11963,6
8030,8163,6
3466,9968,6
13644,13668,6
928,1818,6
1133,5235,6
7099,12323,6
10716,11883,6
10702,11898,6
1265,1691,6
4249,6441,6
7919,8299,6
6529,8679,6
1475,10644,6
13680,13695,6
2851,10758,6
9833,10550,6
5002,5092,6
1089,9619,6
1635,3418,6
4827,8128,6
10095,10097,6
288,9063,6
1678,5850,6
1822,4034,6
11863,11895,6
293,2539,6
2508,9942,6
795,1025,6
5423,7082,6
5769,9599,6
2717,5977,6
5761,5954,6
4969,6898,6
2773,6063,6
8542,8843,6
4338,6339,6
5490,5766,6
8375,10516,6
2927,5693,6
5708,5741,6
2223,3551,6
729,737,6
704,740,6
1013,1045,6
2672,3967,6
7816,7892,6
1162,1950,6
1918,1946,6
13644,13657,6
1314,2759,6
1005,3820,6
760,3440,6
8057,10067,6
4732,11888,6
3820,6743,6
4040,4377,6
10203,10767,6
3301,3399,6
859,3706,6
3273,3289,6
3883,9026,6
9659,10016,6
5419,5448,6
975,5498,6
5404,5471,6
2350,13163,6
3361,8851,6
1652,1674,6
9127,10024,6
4737,8368,6
9453,9822,6
3665,5046,6
1927,2718,6
9624,9677,6
8735,8961,6
1020,2336,6
2601,5962,6
3067,6089,6
7846,9355,6
839,859,6
823,827,6
610,2510,6
3153,5544,6
3153,5546,6
5544,9410,6
11853,11886,6
11011,11027,6
5724,5954,6
5481,6069,6
5440,6063,6
1884,6063,6
1865,6049,6
4607,6069,6
551,574,6
759,764,6
4916,4950,6
7373,8596,6
6565,8280,6
1918,1984,6
940,945,6
1310,1391,6
3413,3491,6
9009,9019,6
4398,8121,6
7555,9974,6
2101,7543,6
281,398,6
4019,4020,6
1482,9238,6
4675,11225,6
2857,9026,6
8411,8961,6
10313,10373,6
10313,10352,6
167,3021,6
1475,10541,6
11070,13160,6
443,1572,6
1853,4611,6
1343,2018,6
613,9653,6
2251,8258,6
1762,2503,6
2458,6208,6
288,9997,6
932,4650,6
12540,12582,6
2906,8132,6
2776,7602,6
625,4468,6
2841,2945,6
61,8262,6
8208,8256,6
2068,8158,6
2973,4441,6
5132,10023,6
272,2123,6
8704,8988,6
1002,1043,6
4942,6039,6
2759,6016,6
4969,6096,6
3544,6016,6
1531,2642,6
13802,13803,6
751,792,6
366,771,6
730,755,6
737,743,6
1001,1057,6
5227,8511,6
64,1429,6
1608,3015,6
7744,12899,6
4318,4364,6
595,2150,6
2271,2272,6
2236,2255,6
3837,5081,6
258,9271,6
6304,7023,6
4389,9363,6
4444,6084,6
517,524,6
1769,5212,6
7721,13249,6
1719,4147,6
5944,5959,6
10227,10240,6
2033,4253,6
10325,10394,6
5456,5478,6
5468,5481,6
5421,5438,6
5495,5499,6
5401,5435,6
6013,11939,6
1828,2781,6
1723,2713,6
3681,3698,6
8368,10460,6
5459,9828,6
288,1927,6
3950,4035,6
7877,11483,6
2438,2496,6
5330,7209,6
3618,5503,6
2012,6560,6
2024,4820,6
6729,8260,6
812,899,6
1014,1503,6
728,5016,6
7039,7868,6
10910,10954,6
4942,6017,6
3742,6339,6
4092,10697,6
4983,8073,6
716,766,6
703,731,6
3439,3447,6
119,1133,6
14039,14092,6
2728,7551,6
2065,5533,6
10484,11883,6
5012,13819,6
1911,1986,6
930,2717,6
2789,2969,6
928,2783,6
4541,5518,6
2935,2951,6
7502,10541,6
8030,10716,6
5164,5177,6
3309,12371,6
4036,4483,6
4363,7162,6
1475,10616,6
1138,10083,6
5436,5495,6
2969,5484,6
5464,5491,6
1337,5478,6
6946,7612,6
908,6583,6
3322,3361,6
7724,8390,6
5584,7866,6
5505,8209,6
6208,8128,6
1678,2718,6
5799,6886,6
8299,9376,6
10454,11508,6
9672,9679,6
2090,2841,6
11143,11176,6
2826,5516,6
1269,1287,6
1534,1560,6
2544,10661,6
7007,8704,6
4431,6863,6
6853,6855,6
3544,5500,6
4627,6447,6
2886,6418,6
3612,3653,6
324,360,6
395,1031,6
354,1013,6
167,1250,6
4556,5942,6
2225,2272,6
2201,9068,6
1947,1976,6
3453,3470,6
3735,4565,6
1367,1370,6
1684,2504,6
4770,7721,6
1591,13163,6
4182,5012,6
5127,5133,6
605,3101,6
736,4217,6
479,8017,6
3117,10833,6
4632,10536,6
4016,4339,6
5448,5495,6
142,157,6
2545,11807,6
7185,8735,6
95,6813,6
3662,3694,6
5793,5934,6
3974,7836,6
4463,13900,6
2495,5669,6
2403,3208,6
9679,9686,6
5850,6783,6
382,9645,6
61,2945,6
11111,11143,6
1177,1631,6
8963,9000,6
6668,8983,6
3065,13753,6
8290,8299,6
652,2137,6
11046,11073,6
2544,4056,6
2412,4993,6
10967,10988,6
4990,5443,6
5491,6001,6
6365,6507,6
1183,4717,6
371,6053,6
8329,9367,6
704,730,6
1001,1029,6
739,1056,6
743,799,6
7711,7772,6
3554,7336,6
3703,6293,6
6050,6053,6
7661,10067,6
13249,13571,6
5111,9994,6
3332,9294,6
4451,10310,6
10389,10394,6
736,5696,6
1772,8036,6
5443,5498,6
5401,5436,6
1240,7825,6
95,8209,6
12747,12764,6
95,8158,6
95,4468,6
3819,3872,6
10762,10799,6
6181,8234,6
827,847,6
823,831,6
2137,2165,6
2544,3416,6
4942,6096,6
1532,3188,6
392,1029,6
746,797,6
6394,12088,6
1465,3152,6
1252,2645,6
1252,3967,6
10989,12881,6
2065,3021,6
3565,3579,6
1310,1370,6
2626,3032,6
3546,6843,6
5212,13564,6
364,398,6
1389,5737,6
318,11562,6
4032,4092,6
10954,12203,6
6003,6089,6
1078,7220,6
1641,10396,6
241,1064,6
1254,9376,6
4044,5479,6
5484,5500,6
3560,3597,6
7810,9752,6
6725,7680,6
203,10440,6
1673,4917,6
3663,9703,6
2544,5422,6
4069,5460,6
7194,8763,6
2408,2422,6
3735,4468,6
1849,5330,6
174,2945,6
4611,5198,6
1247,1561,6
1430,1722,6
8221,8269,6
92,574,6
6805,7243,6
3802,9500,6
690,9683,6
1329,2926,6
5414,9152,6
4990,6049,6
782,9227,6
5718,5800,6
366,751,6
730,760,6
724,768,6
752,762,6
701,762,6
1818,4017,6
4685,4973,6
3021,5533,6
2152,2197,6
760,10596,6
4827,8810,6
210,4543,6
1955,8276,6
7559,7565,6
7721,7800,6
3278,6707,6
863,2532,6
8596,10833,6
1138,7679,6
311,4711,6
5423,5443,6
2000,8353,6
11817,11871,6
11803,11883,6
3127,3191,6
4737,6317,6
5669,6783,6
3589,10899,6
441,7662,6
10706,10786,6
1715,2336,6
3064,8729,6
628,13731,6
1269,2655,6
2560,2563,6
266,3162,6
5094,6720,6
5491,6016,6
6872,6889,6
2773,6064,6
92,2032,6
5755,5777,6
5741,5800,6
324,392,6
360,768,6
700,878,6
2886,3087,6
1272,1616,6
2242,2278,6
479,1769,6
1464,8595,6
1371,1818,6
3820,9586,6
5111,8556,6
8446,12323,6
3295,3937,6
5438,5471,6
1046,1662,6
5509,6813,6
620,6165,6
556,10975,6
9634,9686,6
4451,9699,6
2090,2354,6
1490,4641,6
4543,4641,6
6731,12587,6
843,844,6
211,275,6
7810,7860,6
728,4364,6
3851,5132,6
4990,6814,6
4990,6039,6
1884,6039,6
959,5993,6
1817,5788,6
6855,6864,6
305,1007,6
716,1056,6
628,641,6
1922,1956,6
14023,14092,6
4295,4300,6
11610,11642,6
407,2941,6
993,1377,6
796,798,6
4531,4587,6
264,4572,6
534,572,6
736,2174,6
1413,10536,6
9659,10017,6
599,12506,6
5436,5458,6
5426,5435,6
11817,11874,6
4646,4945,6
1617,1662,6
3418,5584,6
230,3184,6
254,256,6
9127,10022,6
5669,8165,6
1042,6208,6
2336,5330,6
5503,9699,6
497,8729,6
3002,3187,6
1198,8961,6
3235,5516,6
215,3180,6
248,266,6
1917,9410,6
2068,5544,6
11041,11046,6
1329,3590,6
2759,6075,6
4969,6049,6
1865,5443,6
371,3275,6
5463,5477,6
3519,6289,6
3223,5081,6
258,9522,6
258,3078,6
13894,13896,6
1376,2156,6
1377,2992,6
1423,2387,6
356,2964,6
7110,7180,6
394,1504,6
7431,7450,6
1332,1766,6
8353,10702,6
10346,10356,6
4080,5419,6
1484,5423,6
4013,4339,6
1335,5575,6
11876,11898,6
3940,3998,6
6953,9676,6
6783,11275,6
13204,13261,6
8406,8644,6
2345,3187,6
2263,3536,6
2516,2601,6
9311,9319,6
815,860,6
6805,8158,6
5423,7860,6
3741,8048,6
3121,3629,6
2926,4072,6
2065,13627,6
6855,6869,6
2773,5500,6
5910,5911,6
3634,3700,6
755,1053,6
759,1001,6
739,791,6
4609,6027,6
915,4373,6
3937,4656,6
1482,4373,6
3155,3172,6
4640,4670,6
4661,4686,6
3924,4165,6
13215,13277,6
9725,9955,6
930,2789,6
1818,2939,6
5867,8307,6
3867,7268,6
1769,7099,6
6293,8057,6
7430,7437,6
9042,9089,6
4546,7279,6
6084,6813,6
5404,5499,6
5423,5494,6
5426,5471,6
4083,4353,6
157,173,6
2446,4761,6
1089,9620,6
9611,9620,6
625,3503,6
5509,5579,6
4200,4237,6
288,6777,6
75,2581,6
2560,4069,6
2841,3187,6
4451,10796,6
2354,3002,6
148,2354,6
11156,11175,6
920,2498,6
831,874,6
5395,7393,6
313,378,6
750,1035,6
10507,13638,6
2294,6075,6
733,1056,6
4168,8529,6
1616,2869,6
757,769,6
2271,2276,6
290,486,6
9926,9960,6
2152,2175,6
3020,4606,6
9259,9307,6
1905,1975,6
7634,7638,6
696,2106,6
3336,6524,6
7191,7902,6
8037,8441,6
83,3963,6
7741,7790,6
3275,4142,6
8845,8873,6
8017,10541,6
3880,6310,6
1138,6522,6
5486,5500,6
4012,4353,6
1818,4395,6
6159,6160,6
9619,9690,6
5530,7076,6
2909,3947,6
2336,3618,6
174,2012,6
174,3064,6
334,2601,6
2427,3635,6
2945,6729,6
3317,9256,6
9098,10377,6
2479,5132,6
385,778,6
773,3709,6
6064,6832,6
6858,6884,6
5481,6049,6
2759,4607,6
6817,6853,6
6809,6854,6
6832,6854,6
1701,4795,6
1833,1933,6
4627,8068,6
3616,3677,6
139,3653,6
5717,5726,6
771,1001,6
2783,4017,6
2545,6027,6
4070,8851,6
4361,4398,6
822,2150,6
1225,6860,6
2152,2199,6
1947,1984,6
1951,1971,6
915,2759,6
3445,3466,6
5560,7162,6
246,272,6
1591,10067,6
5201,8556,6
735,796,6
8180,8200,6
4523,4542,6
4497,5479,6
9640,9648,6
4451,11898,6
2857,6447,6
6827,9977,6
2489,2532,6
5404,5448,6
2941,5426,6
1464,5436,6
5066,5092,6
2268,3517,6
11880,11883,6
1828,2728,6
1677,8209,6
5579,5584,6
4650,9997,6
138,9738,6
3410,12371,6
1343,4171,6
2776,7605,6
2012,8262,6
5283,8961,6
662,9259,6
544,1791,6
9512,9576,6
2747,6067,6
7505,8048,6
3011,3076,6
2131,3148,6
4121,4728,6
1021,1035,6
5716,6003,6
2065,13638,6
6825,6889,6
4412,6039,6
6809,6872,6
3576,6077,6
6824,6836,6
4607,6039,6
1730,3147,6
2290,3345,6
10909,13614,6
4395,5787,6
772,797,6
1029,1053,6
435,3041,6
1169,9367,6
2683,5073,6
8563,9280,6
5111,13564,6
991,1368,6
9026,10334,6
4044,5466,6
4339,5499,6
5401,5466,6
3554,3589,6
3322,7837,6
9611,9622,6
264,3149,6
7950,9421,6
2427,2441,6
5482,7602,6
11111,11198,6
191,2945,6
8216,8289,6
8289,8297,6
4441,7860,6
2717,6047,6
5440,6064,6
455,1214,6
2108,3275,6
759,797,6
733,1023,6
760,792,6
764,1013,6
6004,6092,6
10937,11274,6
932,10596,6
2233,2278,6
9271,9522,6
1972,1977,6
1484,2941,6
2783,2969,6
3445,5518,6
22,721,6
1637,4503,6
7532,8024,6
5096,11883,6
5096,10203,6
6777,10767,6
10334,10389,6
1064,5016,6
3759,3962,6
5448,5466,6
7837,8353,6
3528,6409,6
4035,7629,6
8014,9810,6
2460,2469,6
2462,2478,6
271,4561,6
2336,5522,6
4034,9699,6
5740,6293,6
8260,10727,6
2468,10685,6
293,490,6
274,3123,6
4580,5132,6
712,719,6
5910,6882,6
4942,5481,6
2759,6001,6
6848,6885,6
5491,6898,6
6832,6855,6
324,1029,6
2571,5819,6
4339,6080,6
751,764,6
716,797,6
733,768,6
3299,4070,6
3409,10525,6
5406,5496,6
4310,4315,6
14023,14039,6
3677,4749,6
1333,9620,6
9712,11315,6
3463,3493,6
2964,2994,6
5007,9974,6
3117,6113,6
4010,9659,6
5456,5464,6
5414,5421,6
2969,5456,6
177,187,6
3517,3585,6
2000,7837,6
398,459,6
4675,4690,6
391,4914,6
2906,8209,6
7094,9653,6
3648,3681,6
210,1296,6
7286,13900,6
9660,9672,6
620,1966,6
3064,6560,6
61,8729,6
11101,11137,6
2266,3511,6
10067,13272,6
2861,5707,6
1715,2024,6
823,889,6
1078,6813,6
2759,6077,6
5500,6063,6
4627,8403,6
706,763,6
739,1023,6
4514,4749,6
2816,2867,6
3513,8529,6
3642,5775,6
10448,10477,6
23,9988,6
4224,4297,6
756,4862,6
930,2759,6
3463,3476,6
13249,13284,6
735,798,6
7759,7798,6
1561,2803,6
6441,6813,6
5332,10858,6
5431,5466,6
5478,5484,6
1464,5412,6
735,3267,6
3526,4476,6
9611,9690,6
1321,9380,6
888,8194,6
556,1246,6
1343,9063,6
4166,7099,6
95,7602,6
3002,6560,6
920,1330,6
2942,2997,6
11011,11332,6
4034,4611,6
5522,8729,6
7846,11834,6
11450,12841,6
3046,3071,6
5584,7602,6
8196,11676,6
309,382,6
2294,6049,6
6853,6872,6
6817,6872,6
1865,5481,6
5805,5876,6
316,352,6
13803,13898,6
3177,8411,6
2927,12146,6
173,2446,6
5727,5793,6
360,376,6
1051,1072,6
1038,1051,6
355,368,6
2783,4016,6
613,1429,6
2383,3238,6
10454,10467,6
10415,10486,6
4569,5352,6
1951,1970,6
1903,1946,6
2789,2959,6
3436,3483,6
2548,13249,6
4040,4084,6
5978,5996,6
9713,9786,6
4147,8587,6
9602,9664,6
10310,10702,6
4329,4553,6
4083,4399,6
7363,7741,6
5584,7605,6
3503,5584,6
6317,8368,6
4737,4816,6
932,9997,6
9363,9810,6
1219,1261,6
3295,4082,6
2464,2469,6
2776,8190,6
2841,8262,6
4202,6729,6
3518,10328,6
2851,4955,6
8037,8073,6
8936,8979,6
628,9035,6
10744,10798,6
802,847,6
1673,2554,6
274,1693,6
8355,8386,6
313,721,6
12570,12586,6
409,442,6
5481,6870,6
184,959,6
5440,6049,6
1884,2717,6
6864,6897,6
3120,5954,6
5443,6016,6
4607,6071,6
6322,6339,6
4627,8485,6
1356,1886,6
733,762,6
701,764,6
706,739,6
3937,6092,6
5995,5998,6
4318,4336,6
4248,4297,6
1903,1951,6
1986,1992,6
4816,10089,6
736,1378,6
1378,2117,6
8579,10196,6
5332,7877,6
8961,11070,6
5419,5479,6
3547,3578,6
5799,9264,6
1769,7680,6
9619,9693,6
625,6813,6
1343,6208,6
4421,4497,6
1677,2776,6
4125,6983,6
4774,6729,6
11011,13731,6
1581,3966,6
1298,2554,6
681,684,6
7810,7890,6
5423,6067,6
5544,10377,6
2134,2173,6
2544,8363,6
3632,12286,6
6825,6864,6
6855,6872,6
3544,6075,6
5533,10548,6
362,374,6
2256,4673,6
706,797,6
1248,1444,6
2750,2780,6
2263,2295,6
11633,11649,6
1332,1837,6
975,2776,6
1482,3546,6
2458,2660,6
3453,3975,6
2088,6585,6
996,2325,6
7162,8006,6
5436,5471,6
5277,10764,6
4270,5096,6
210,7809,6
873,3943,6
8013,9347,6
8078,8803,6
4554,5422,6
1643,5422,6
2354,3028,6
11156,11183,6
1398,3509,6
8102,9381,6
314,333,6
905,4441,6
11071,11077,6
5481,6096,6
2773,6827,6
7801,9513,6
399,9710,6
5989,8411,6
1013,1023,6
701,766,6
966,1023,6
4854,11727,6
2160,6072,6
437,1444,6
10456,10486,6
4734,4739,6
716,3477,6
4010,4321,6
993,2949,6
4497,7502,6
9665,9684,6
9602,9618,6
3180,5740,6
258,9977,6
4632,7919,6
8596,10644,6
8562,10833,6
2408,9858,6
4053,4353,6
391,4593,6
2906,6813,6
5209,6053,6
9127,11400,6
9421,10460,6
8526,8588,6
3880,7162,6
392,9645,6
4034,9645,6
11136,11156,6
3180,6208,6
8904,8945,6
255,610,6
266,1598,6
5544,9834,6
382,1002,6
5423,8297,6
4990,6075,6
6869,6897,6
6824,6889,6
5869,6365,6
3115,3147,6
6010,6020,6
3680,4037,6
2446,2457,6
374,716,6
751,761,6
752,768,6
4903,6092,6
3920,4988,6
1536,2636,6
4816,11514,6
2780,2869,6
5998,8025,6
2255,2279,6
2225,2226,6
1977,1981,6
286,3114,6
5101,5634,6
8446,13221,6
853,7433,6
3416,7919,6
6180,9777,6
9418,9430,6
1572,4646,6
1637,9645,6
271,3184,6
2941,4927,6
5459,6783,6
75,4496,6
568,574,6
7162,10900,6
4542,5434,6
6465,9345,6
6347,8212,6
7560,10701,6
174,2024,6
2437,3554,6
191,2354,6
1715,2945,6
10744,10799,6
2697,3123,6
333,1581,6
1561,1569,6
1602,2801,6
5544,8158,6
1613,6750,6
2467,5278,6
8463,9973,6
731,795,6
5500,6049,6
1451,3680,6
3634,3689,6
5708,5727,6
755,791,6
704,760,6
5446,5477,6
1406,1468,6
5002,8024,6
4239,4249,6
905,945,6
1019,1048,6
366,3476,6
2859,3894,6
1341,1389,6
1196,8682,6
7748,7794,6
7778,7790,6
3503,6084,6
3112,4363,6
479,10644,6
5412,5438,6
4044,4373,6
4497,7662,6
2965,3679,6
1208,5509,6
752,3947,6
4002,4063,6
2336,7560,6
392,3618,6
2231,4202,6
8904,8958,6
490,2576,6
167,5743,6
6813,8353,6
3093,7866,6
4412,6069,6
477,2294,6
5500,6071,6
5500,6064,6
5491,6809,6
1817,5724,6
768,771,6
328,364,6
730,759,6
734,1095,6
1023,1031,6
1074,1696,6
10306,11472,6
2229,2248,6
10401,10452,6
2183,2186,6
8358,8548,6
4677,6819,6
7661,7721,6
13296,13571,6
5653,6111,6
6471,9369,6
4329,12298,6
5952,5978,6
3503,7810,6
4010,6522,6
5435,5438,6
2959,5484,6
5478,5500,6
5438,5479,6
5401,5404,6
2472,6583,6
1335,9500,6
3548,3579,6
4712,4774,6
5025,5053,6
1089,6154,6
10525,10561,6
4841,8014,6
8234,9540,6
1548,5434,6
3883,5710,6
1715,9700,6
5513,5560,6
7007,12057,6
1287,2655,6
610,3104,6
4552,8363,6
9466,9834,6
1025,1043,6
4990,6071,6
6825,6897,6
2759,4942,6
6853,6889,6
8040,8579,6
316,3106,6
435,2171,6
4607,4657,6
5426,5456,6
1613,5819,6
5773,5797,6
2501,2869,6
7636,7661,6
595,822,6
2231,2248,6
3223,9522,6
2065,7747,6
2467,2485,6
446,13623,6
1322,1369,6
945,962,6
316,320,6
5312,5361,6
798,1403,6
4770,5111,6
7099,13249,6
2588,7661,6
13221,13571,6
1075,1221,6
8851,10702,6
677,4832,6
2174,3432,6
6522,6987,6
2941,5432,6
3529,3553,6
2092,2350,6
443,4646,6
1808,2773,6
1651,4914,6
95,5789,6
2906,3590,6
10722,10799,6
3109,3178,6
138,11508,6
2425,2460,6
1646,5482,6
10704,10737,6
1223,1269,6
2482,4441,6
226,402,6
4990,6047,6
4412,5440,6
2759,6069,6
4674,6049,6
1865,6075,6
2710,4945,6
5989,8093,6
324,362,6
328,761,6
395,1013,6
1007,1051,6
1482,4013,6
3798,5303,6
288,5742,6
1181,12906,6
14008,14092,6
10416,10430,6
9327,9392,6
10004,10054,6
9906,11243,6
1767,2446,6
2857,2939,6
1371,1464,6
3029,4778,6
3963,5467,6
4811,4884,6
5572,9684,6
8353,11276,6
10349,10373,6
1371,5464,6
4053,4309,6
1994,5310,6
4641,4647,6
95,7082,6
218,6165,6
8644,11276,6
3618,6729,6
10760,10762,6
61,484,6
2012,2354,6
5312,5376,6
1800,3622,6
10229,11834,6
7506,7526,6
490,2570,6
2521,2560,6
8222,8295,6
477,5706,6
3576,5494,6
3220,4247,6
1244,8037,6
1632,4711,6
746,768,6
10989,11600,6
2233,2246,6
479,5533,6
1167,2712,6
13663,13693,6
4241,4288,6
11450,11784,6
4543,10591,6
2090,10318,6
1337,1666,6
9101,11572,6
4770,7555,6
5905,5944,6
2758,4002,6
1460,12163,6
1413,4632,6
2489,7098,6
479,9282,6
3090,9282,6
4010,10037,6
5007,8609,6
4066,4373,6
5416,5486,6
2941,5414,6
4053,4373,6
3548,3598,6
582,11874,6
11883,11898,6
1828,2792,6
5074,5303,6
8644,11296,6
3093,4249,6
2857,7685,6
2345,3028,6
4202,7898,6
3468,5198,6
8529,11834,6
4441,8775,6
3041,3087,6
2479,3851,6
3278,5789,6
6003,6054,6
477,6064,6
5332,6365,6
5989,6447,6
6294,8485,6
8402,8461,6
6515,9268,6
1099,8101,6
75,8101,6
334,793,6
703,799,6
752,791,6
705,726,6
2226,2271,6
3837,5533,6
2728,8246,6
2065,8006,6
2065,9068,6
4208,4245,6
1337,1573,6
6823,10112,6
7951,9465,6
915,2511,6
1369,1370,6
3402,3413,6
2588,5111,6
5754,9540,6
4534,4536,6
2713,3961,6
12144,12163,6
5423,6707,6
10322,10373,6
3021,6529,6
7677,10037,6
5466,5499,6
5481,5484,6
3540,3554,6
4947,4993,6
534,8146,6
1673,5748,6
3382,4463,6
288,2718,6
2457,2495,6
75,2701,6
154,3807,6
8299,9380,6
2910,11360,6
9677,9679,6
2410,2430,6
1637,3187,6
3238,11513,6
9355,13753,6
8025,8529,6
606,3123,6
3550,3592,6
741,1033,6
997,5993,6
7671,8010,6
3177,5590,6
5708,5736,6
5718,5741,6
704,733,6
4215,4753,6
11046,11324,6
388,622,6
